date,executionDesc,textModelFeatures,modelName,modelExecutionTime,trainInstances,testInstances,modelTrained,totalExecutionTime,trainAccuracy,testAccuracy,trainPrecision,testPrecision,trainRecall,testRecall,confusionMatrix,SMOTE
2018-06-27 09:54,vector_Average,600,~/GoogleNews-vectors-negative300.bin,194.53,39220,9805,MLP,324.69,0.95,0.76,0.95,0.77,0.95,0.76,"[[ 334    8  138  250]
 [  47   19   40  133]
 [ 211   28 1003  458]
 [ 426   22  582 6106]]",all
2018-06-27 09:59,vector_Average,600,~/GoogleNews-vectors-negative300.bin,195.14,39220,9805,MLP,321.71,0.96,0.77,0.96,0.78,0.96,0.77,"[[ 371    5   85  269]
 [  61   18   27  133]
 [ 314   23  847  516]
 [ 412   11  375 6338]]",all
2018-06-27 10:05,vector_Average,600,~/GoogleNews-vectors-negative300.bin,218.0,39220,9805,MLP,347.49,0.96,0.77,0.96,0.78,0.96,0.77,"[[ 370    8  132  220]
 [  61   20   37  121]
 [ 223   24  988  465]
 [ 444   19  467 6206]]",all
2018-06-27 10:16,vector_Average,600,~/GoogleNews-vectors-negative300.bin,527.05,39220,9805,MLP,653.87,0.73,0.59,0.73,0.75,0.73,0.59,"[[ 483    5  148   94]
 [ 108   17   71   43]
 [ 433   12  991  264]
 [1103    1 1710 4322]]",all
2018-06-27 10:27,vector_Average,600,~/GoogleNews-vectors-negative300.bin,523.41,39220,9805,MLP,652.07,0.84,0.75,0.84,0.78,0.84,0.75,"[[ 426    3  107  194]
 [  82   20   25  112]
 [ 283   11  929  477]
 [ 560    1  602 5973]]",all
2018-06-27 10:38,vector_Average,600,~/GoogleNews-vectors-negative300.bin,528.4,39220,9805,MLP,656.44,0.93,0.81,0.93,0.8,0.93,0.81,"[[ 362    4   96  268]
 [  62   17   41  119]
 [ 218    5  988  489]
 [ 244    3  353 6536]]",all
2018-06-27 10:48,vector_Average,600,~/GoogleNews-vectors-negative300.bin,445.3,39220,9805,MLP,575.74,0.99,0.8,0.99,0.8,0.99,0.8,"[[ 381    4   76  269]
 [  65   18   22  134]
 [ 298   18  916  468]
 [ 312   18  277 6529]]",all
2018-06-27 10:57,vector_Average,600,~/GoogleNews-vectors-negative300.bin,443.75,39220,9805,MLP,575.61,0.99,0.79,0.99,0.8,0.99,0.79,"[[ 358    4  136  232]
 [  64   22   48  105]
 [ 240   26 1085  349]
 [ 346    7  500 6283]]",all
2018-06-27 11:07,vector_Average,600,~/GoogleNews-vectors-negative300.bin,442.8,39220,9805,MLP,572.49,0.96,0.76,0.96,0.79,0.96,0.76,"[[ 407    6  133  184]
 [  78   23   58   80]
 [ 275   26 1085  314]
 [ 501   10  702 5923]]",all
2018-06-27 11:16,vector_Average,600,~/GoogleNews-vectors-negative300.bin,401.73,39220,10935,MLP,533.75,0.99,0.85,0.99,0.87,0.99,0.85,"[[ 596   25  154   69]
 [  51   82   47   25]
 [ 370   26 1400  242]
 [ 261    9  310 7268]]",all
2018-06-27 11:25,vector_Average,600,~/GoogleNews-vectors-negative300.bin,404.29,39220,10935,MLP,536.47,0.99,0.85,0.99,0.86,0.99,0.85,"[[ 526   40  180   98]
 [  42   90   57   16]
 [ 256   29 1450  303]
 [ 225   28  361 7234]]",all
2018-06-27 11:34,vector_Average,600,~/GoogleNews-vectors-negative300.bin,401.79,39220,10935,MLP,533.39,0.96,0.83,0.96,0.84,0.96,0.83,"[[ 549   31  159  105]
 [  54   76   40   35]
 [ 303   44 1362  329]
 [ 318   27  457 7046]]",all
2018-06-27 11:43,vector_Average,600,~/GoogleNews-vectors-negative300.bin,403.58,39220,10935,MLP,534.92,1.0,0.88,1.0,0.88,1.0,0.88,"[[ 531   18  179  116]
 [  32   74   62   37]
 [ 197   17 1483  341]
 [  93    7  159 7589]]",all
2018-06-27 11:51,vector_Average,600,~/GoogleNews-vectors-negative300.bin,401.86,39220,10935,MLP,533.77,1.0,0.88,1.0,0.88,1.0,0.88,"[[ 507   23  228   86]
 [  33   77   75   20]
 [ 203   13 1599  223]
 [ 120   11  301 7416]]",all
2018-06-27 12:01,vector_Average,600,~/GoogleNews-vectors-negative300.bin,443.16,39220,10935,MLP,573.47,1.0,0.87,1.0,0.87,1.0,0.87,"[[ 529   23  200   92]
 [  36   68   75   26]
 [ 240   22 1491  285]
 [ 130   12  273 7433]]",all
2018-06-27 12:10,vector_Average,600,~/GoogleNews-vectors-negative300.bin,404.16,39220,10935,MLP,534.25,1.0,0.88,1.0,0.88,1.0,0.88,"[[ 566   18  187   73]
 [  37   72   66   30]
 [ 268   18 1541  211]
 [ 145    9  282 7412]]",all
2018-06-27 12:19,vector_Average,600,~/GoogleNews-vectors-negative300.bin,410.8,39220,10935,MLP,540.47,1.0,0.88,1.0,0.88,1.0,0.88,"[[ 533   34  198   79]
 [  31  103   50   21]
 [ 246   38 1528  226]
 [ 109   12  243 7484]]",all
2018-06-27 12:28,vector_Average,600,~/GoogleNews-vectors-negative300.bin,410.24,39220,10935,MLP,543.22,1.0,0.86,1.0,0.87,1.0,0.86,"[[ 564   26  160   94]
 [  53   77   60   15]
 [ 261   27 1474  276]
 [ 183    7  326 7332]]",all
2018-06-27 12:38,vector_Average,600,~/GoogleNews-vectors-negative300.bin,449.43,39220,10935,MLP,581.44,1.0,0.89,1.0,0.89,1.0,0.89,"[[ 543   34  193   74]
 [  26  102   53   24]
 [ 200   54 1549  235]
 [  86   16  201 7545]]",all
2018-06-27 12:44,vector_Average,600,~/GoogleNews-vectors-negative300.bin,230.56,39220,10935,MLP,361.72,0.97,0.83,0.97,0.85,0.97,0.83,"[[ 591   28  158   67]
 [  51   76   56   22]
 [ 310   31 1438  259]
 [ 322   23  488 7015]]",all
2018-06-27 12:50,vector_Average,600,~/GoogleNews-vectors-negative300.bin,231.48,39220,10935,MLP,364.28,0.97,0.85,0.97,0.85,0.97,0.85,"[[ 503   32  187  122]
 [  43   79   52   31]
 [ 207   39 1400  392]
 [ 149   15  352 7332]]",all
2018-06-27 12:56,vector_Average,600,~/GoogleNews-vectors-negative300.bin,232.09,39220,10935,MLP,367.55,0.98,0.85,0.98,0.86,0.98,0.85,"[[ 568   28  156   92]
 [  40   74   55   36]
 [ 279   37 1429  293]
 [ 188   17  375 7268]]",all
2018-06-27 13:07,vector_Average,600,~/GoogleNews-vectors-negative300.bin,517.23,39220,10935,MLP,648.0,0.65,0.58,0.65,0.74,0.65,0.58,"[[ 419  113  151  161]
 [  27  115   44   19]
 [ 202   78 1434  324]
 [ 836   85 2507 4420]]",all
2018-06-27 13:18,vector_Average,600,~/GoogleNews-vectors-negative300.bin,520.15,39220,10935,MLP,654.78,0.85,0.81,0.85,0.83,0.85,0.81,"[[ 629   31   92   92]
 [  60   85   30   30]
 [ 375   41 1256  366]
 [ 474    3  525 6846]]",all
2018-06-27 13:29,vector_Average,600,~/GoogleNews-vectors-negative300.bin,522.63,39220,10935,MLP,658.88,0.93,0.85,0.93,0.86,0.93,0.85,"[[ 581   32  167   64]
 [  38   91   55   21]
 [ 275   44 1464  255]
 [ 244    6  466 7132]]",all
2018-06-27 13:39,vector_Average,600,~/GoogleNews-vectors-negative300.bin,431.48,39220,10935,MLP,569.02,0.99,0.86,0.99,0.87,0.99,0.86,"[[ 548   28  195   73]
 [  35   86   54   30]
 [ 248   34 1498  258]
 [ 173   11  372 7292]]",all
2018-06-27 13:48,vector_Average,600,~/GoogleNews-vectors-negative300.bin,433.23,39220,10935,MLP,570.97,0.99,0.86,0.99,0.86,0.99,0.86,"[[ 557   25  162  100]
 [  48   75   63   19]
 [ 274   30 1494  240]
 [ 211    2  407 7228]]",all
2018-06-27 13:58,vector_Average,600,~/GoogleNews-vectors-negative300.bin,431.47,39220,10935,MLP,568.34,0.96,0.83,0.96,0.85,0.96,0.83,"[[ 586   31  148   79]
 [  52   81   54   18]
 [ 308   35 1458  237]
 [ 302    3  555 6988]]",all
2018-06-27 17:14,vector_Average,600,~/GoogleNews-vectors-negative300.bin,82.35,39220,9805,MLP,212.1,0.97,0.81,0.97,0.79,0.97,0.81,"[[ 371   15   95  249]
 [  40   30   25  144]
 [ 258   35  849  558]
 [ 177   35  275 6649]]",all
2018-06-27 17:37,vector_Average,600,~/GoogleNews-vectors-negative300.bin,484.08,39220,9805,MLP,608.77,0.52,0.42,0.49,0.6,0.52,0.42,"[[ 366   21   48  295]
 [ 133   19    5   82]
 [ 390   49  549  712]
 [2137   86 1683 3230]]",all
2018-06-27 17:47,vector_Average,600,~/GoogleNews-vectors-negative300.bin,483.8,39220,9805,MLP,606.05,0.58,0.38,0.56,0.63,0.58,0.38,"[[ 439   17  104  170]
 [ 129   27   25   58]
 [ 354   31  891  424]
 [1748   59 2942 2387]]",all
2018-06-27 17:58,vector_Average,600,~/GoogleNews-vectors-negative300.bin,521.22,39220,9805,MLP,646.83,0.72,0.58,0.71,0.71,0.72,0.58,"[[ 467   10   81  172]
 [ 123   27   23   66]
 [ 377   22  780  521]
 [1409   27 1280 4420]]",all
2018-06-27 18:08,vector_Average,600,~/GoogleNews-vectors-negative300.bin,446.53,39220,9805,MLP,570.59,0.95,0.77,0.95,0.77,0.95,0.77,"[[ 327    8   94  301]
 [  62   15   18  144]
 [ 287   22  826  565]
 [ 406    6  326 6398]]",all
2018-06-27 18:23,vector_Average,600,~/GoogleNews-vectors-negative300.bin,448.77,39220,9805,MLP,576.3,0.94,0.77,0.94,0.79,0.94,0.77,"[[ 372   17  123  218]
 [  75   32   39   93]
 [ 260   49 1013  378]
 [ 478   30  541 6087]]",all
2018-06-27 18:33,vector_Average,600,~/GoogleNews-vectors-negative300.bin,444.73,39220,9805,MLP,569.99,0.87,0.68,0.87,0.76,0.87,0.68,"[[ 406   16  118  190]
 [  85   27   51   76]
 [ 379   39  906  376]
 [ 953   23  821 5339]]",all
2018-06-27 18:43,vector_Average,600,~/GoogleNews-vectors-negative300.bin,511.76,39220,10935,MLP,640.74,0.51,0.39,0.49,0.6,0.51,0.39,"[[ 485  118   47  194]
 [  71  103    8   23]
 [ 535   77  682  744]
 [2594  133 2147 2974]]",all
2018-06-27 18:55,vector_Average,600,~/GoogleNews-vectors-negative300.bin,550.86,39220,10935,MLP,675.95,0.6,0.37,0.59,0.65,0.6,0.37,"[[ 562   99   74  109]
 [  58  101   27   19]
 [ 412   80 1175  371]
 [1925  109 3582 2232]]",all
2018-06-27 19:05,vector_Average,600,~/GoogleNews-vectors-negative300.bin,512.41,39220,10935,MLP,639.28,0.73,0.63,0.72,0.74,0.73,0.63,"[[ 588   70   58  128]
 [  64   90   27   24]
 [ 378   50 1124  486]
 [1278   43 1456 5071]]",all
2018-06-27 19:15,vector_Average,600,~/GoogleNews-vectors-negative300.bin,428.02,39220,10935,MLP,555.47,0.95,0.82,0.95,0.85,0.95,0.82,"[[ 555   51  150   88]
 [  42   86   44   33]
 [ 355   47 1382  254]
 [ 366   25  482 6975]]",all
2018-06-27 19:24,vector_Average,600,~/GoogleNews-vectors-negative300.bin,425.12,39220,10935,MLP,552.77,0.93,0.8,0.93,0.83,0.93,0.8,"[[ 580   46  139   79]
 [  66   77   39   23]
 [ 356   47 1331  304]
 [ 476   26  620 6726]]",all
2018-06-27 19:33,vector_Average,600,~/GoogleNews-vectors-negative300.bin,432.22,39220,10935,MLP,561.89,0.88,0.73,0.88,0.8,0.88,0.73,"[[ 553   69  146   76]
 [  46   96   38   25]
 [ 369   62 1354  253]
 [ 759   25 1105 5959]]",all
